Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
140-804-704-597-141,Images of Thought and Their Relation to Classification: The Tree and the Net,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fulvio Mazzocchi,,40,6,366,374,Artificial intelligence; Pattern recognition; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2013-6-366,http://dx.doi.org/10.5771/0943-7444-2013-6-366,,10.5771/0943-7444-2013-6-366,2809999496,,0,,20
141-499-976-654-849,"M. P. Satija and Dorothy Elizabeth Haynes. User’s Guide to Sears List of Subject Headings. Lanham, Md.: Scarecrow Press, 2008. xii, 143 p. ISBN 978-0-8108-6114-5 (pbk.)",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,180,181,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-180,,10.5771/0943-7444-2009-2-3-180,,,0,,0
142-412-782-884-242,ISKO News,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,4,261,262,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-4-261,,10.5771/0943-7444-2009-4-261,,,0,,0
143-469-263-661-593,Classifying Relationships,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Rick Szostak,,39,3,165,178,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-3-165,,10.5771/0943-7444-2012-3-165,,,0,,9
143-693-163-836-073,"Szostak, Rick. 2004. Classifying science: Phenomena, Data, Theory, Method, Practice. Norwell, MA: Springer",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,4,300,303,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-4-300-1,,10.5771/0943-7444-2012-4-300-1,,,0,,0
144-376-799-269-657,Philosophy in Bibliographic Classification Systems,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Maria Teresa Biagetti,,36,2-3,92,102,Library classification; Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-92,http://dx.doi.org/10.5771/0943-7444-2009-2-3-92,,10.5771/0943-7444-2009-2-3-92,2894230543,,0,,1
144-762-668-894-714,Impressum,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,81,82,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-81,,10.5771/0943-7444-2009-1-81,,,0,,0
145-314-875-076-586,"Maria Teresa Biagetti, ed. Le ontologie. AIDAinformazioni 28 (2010), n. 1-2. ISSN 1121-0095",,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,2,167,171,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-2-167,,10.5771/0943-7444-2011-2-167,,,0,,0
145-431-224-278-742,Concepts and terms in the faceted classification: the case of UDC,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Vanda Broughton,"Recent revision of UDC classes has aimed at implementing a more faceted approach. Many compound classes have been removed from the main tables, and more radical revisions of classes (particularly those for Medicine and Religion) have introduced a rigorous analysis, a clearer sense of citation order, and building of compound classes according to a more logical system syntax. The faceted approach provides a means of formalizing the relationships in the classification and making them explicit for machine recognition. In the Bliss Bibliographic Classification (BC2) (which has been a source for both UDC classes mentioned above), terminologies are encoded for automatic generation of hierarchical and associative relationships. Nevertheless, difficulties are encountered in vocabulary control, and a similar phenomenon is observed in UDC. Current work has revealed differences in the vocabulary of humanities and science, notably the way in which terms in the humanities should be handled when these are semantically complex. Achieving a balance between rigour in the structure of the classification and the complexity of natural language expression remains partially unresolved at present, but provides a fertile field for further research.",37,4,270,279,Associative property; Natural language; Library classification; Information retrieval; Vocabulary; Faceted classification; Bliss Bibliographic classification; Computer science; Syntax; Rigour,,,,,http://discovery.ucl.ac.uk/153366/,http://dx.doi.org/10.5771/0943-7444-2010-4-270,,10.5771/0943-7444-2010-4-270,2265846087,,0,,7
145-460-705-600-117,Library Catalog Notes for “Bad Books”: Ethics vs. Responsibilities,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Philip A. Homan,,39,5,347,355,Library science; Library catalog; History,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-347,http://dx.doi.org/10.5771/0943-7444-2012-5-347,,10.5771/0943-7444-2012-5-347,2810807189,,0,,0
146-586-701-703-282,Epistemic pluralism and multi-perspective knowledge organization : Explorative conceptualization of topical content domains,2011-01-01,2011,journal article,Knowledge Organization,09437444,,,Mauri Kaipainen; Antti Hautamäki,"Based on strong philosophical traditions, cognitive science results and recent discourses within the discipline of knowledge organization, the authors argue for a perspectivist approach to concepts ...",38,6,503,514,Epistemology; Sociology; Pluralism (political theory); Knowledge organization; Multi perspective; Conceptualization,,,,,http://sh.diva-portal.org/smash/record.jsf?pid=diva2:448154 http://www.diva-portal.org/smash/record.jsf?pid=diva2:448154,http://sh.diva-portal.org/smash/record.jsf?pid=diva2:448154,,,128958755,,0,,15
146-738-567-458-836,Support from Bibliographic Tools to Build an Organizational Taxonomy for Navigation: Use of a General Classification Scheme and Domain Thesauri,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Zhonghong Wang; Abdus Sattar Chaudhry; Christopher S. G. Khoo,,37,4,256,269,Classification scheme; Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-4-256,http://dx.doi.org/10.5771/0943-7444-2010-4-256,,10.5771/0943-7444-2010-4-256,2894185668,,0,,4
148-883-091-029-529,ISKO News,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,1,65,67,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-65,,10.5771/0943-7444-2011-1-65,,,0,,0
152-222-821-695-360,"12th International ISKO Conference (Mysore, India; 6-9 August 2012), Categories, Relations and Contexts in Knowledge Organization",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,2,70,71,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-70,,10.5771/0943-7444-2012-2-70,,,0,,0
154-372-609-813-872,Titelei/Inhaltsverzeichnis,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,4,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-4-i,,10.5771/0943-7444-2009-4-i,,,0,,0
158-816-216-707-462,"Childhood and Adolescence Between Past and Present: Using Knowledge Organization to Bridge the Different Channels of a Cultural Institution: The Case of the Istituto degli Innocenti, Fiorenze",,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Luca Rosati; Antonella Schena; and Rita Massacesi,,40,3,197,204,Sociology; Knowledge organization; Cultural institution; Public relations,,,,,http://dx.doi.org/10.5771/0943-7444-2013-3-197,http://dx.doi.org/10.5771/0943-7444-2013-3-197,,10.5771/0943-7444-2013-3-197,2809948323,,0,,2
159-321-533-572-372,Should Philosophy Books Be Treated As Fiction,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Richard Davies,,36,2-3,121,129,Literature; Art,,,,,https://aisberg.unibg.it/handle/10446/23681,http://dx.doi.org/10.5771/0943-7444-2009-2-3-121,,10.5771/0943-7444-2009-2-3-121,2272280136,,0,,0
160-387-715-403-921,Classification from the User’s Viewpoint: Concerning the Arrangement of Collections in University Libraries,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Giovanna Granata,,36,2-3,113,120,World Wide Web; Library classification; Information retrieval; Computer science,,,,,https://iris.unica.it/handle/11584/15946,http://dx.doi.org/10.5771/0943-7444-2009-2-3-113,,10.5771/0943-7444-2009-2-3-113,2613060249,,0,,0
160-694-961-422-917,Impressum,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,1,76,76,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-76,,10.5771/0943-7444-2011-1-76,,,0,,0
162-167-730-657-629,"Alan Gilchrist, ed. Information Science in Transition. London: Facet Publishing, 2009. Xxix, 401 pages. ISBN 978-1-85604-693-0",,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,2,171,173,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-2-171,,10.5771/0943-7444-2011-2-171,,,0,,0
163-290-073-064-320,ISKO News,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,75,77,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-75,,10.5771/0943-7444-2009-1-75,,,0,,0
164-547-492-498-673,,,2013,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-2,,10.5771/0943-7444-2013-2,,,0,,0
164-716-600-158-911,Titelei/Inhaltsverzeichnis,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,3,151,152,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-3-151,,10.5771/0943-7444-2012-3-151,,,0,,1
165-093-106-271-191,Indexing and retrieving images in a multilingual world,2011-11-04,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Elaine Ménard,"For many years, the Web became an important media for the diffusion of multilingual resources. Linguistic differences still form a major obstacle to scientific, cultural, and educational exchange. Besides this linguistic diversity, a multitude of databases and collections now contain documents in various formats, which may also adversely affect the retrieval process. This paper describes a research project aiming to verify the existing relations between two indexing approaches: traditional image indexing recommending the use of controlled vocabularies or free image indexing using uncontrolled vocabulary, and their respective performance for image retrieval, in a multilingual context. This research also compares image retrieval within two contexts: a monolingual context where the language of the query is the same as the indexing language; and a multilingual context where the language of the query is different from the indexing language. This research will indicate whether one of these indexing approaches surpasses the other, in terms of effectiveness, efficiency, and satisfaction of the image searchers. This paper presents the context and the problem statement of the research project. The experiment carried out is also described, as well as the data collection methods.",1,1,105,106,Controlled vocabulary; Data collection; Image retrieval; Natural language; Problem statement; Information retrieval; Vocabulary; Multilingualism; Computer science; Search engine indexing,,,,,http://journals.lib.washington.edu/index.php/nasko/article/download/12839/11320,http://dx.doi.org/10.7152/nasko.v1i1.12839,,10.7152/nasko.v1i1.12839,2037062654,,0,013-932-222-386-140,3
169-940-962-264-445,ISKO News,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,3,230,234,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-3-230,,10.5771/0943-7444-2010-3-230,,,0,,0
171-371-357-194-906,International Society For Knowledge Organization General Assembly Agenda,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,2,69,69,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-69,,10.5771/0943-7444-2012-2-69,,,0,,0
171-376-937-378-827,,,2013,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-1,,10.5771/0943-7444-2013-1,,,0,,0
172-575-133-785-505,Terminology web services,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ceri Binding; Douglas Tudhope,,37,4,287,298,World Wide Web; Web standards; WS-Policy; Web service; WS-I Basic Profile; Computer science; Business Process Execution Language; Services computing; Knowledge management; Web application security; Web development,,,,,http://dx.doi.org/10.5771/0943-7444-2010-4-287 http://dspace1.isd.glam.ac.uk/dspace/handle/10265/481,http://dx.doi.org/10.5771/0943-7444-2010-4-287,,10.5771/0943-7444-2010-4-287,2197655389,,0,001-942-019-017-191; 004-789-219-330-722; 024-537-921-303-745; 045-496-212-523-853; 095-195-096-129-772,7
172-839-037-364-272,Letters to the Editor,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,183,183,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-183,,10.5771/0943-7444-2009-2-3-183,,,0,,0
176-761-619-838-35X,Titelei/Inhaltsverzeichnis,,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,3,153,154,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-3-153,,10.5771/0943-7444-2013-3-153,,,0,,0
181-127-483-534-48X,"Clare Beghtol: Teacher, Researcher, and Theoretician",,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Nancy J. Williamson,,37,2,101,105,Pedagogy; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2-101,http://dx.doi.org/10.5771/0943-7444-2010-2-101,,10.5771/0943-7444-2010-2-101,2894019443,,0,,1
182-158-356-687-801,Proclaiming Intellectual Authority Through Classification: The Case of the Seven Epitomes,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Hur-Li Lee; Wen-Chin Lan,"The study investigates the main structure of the classification applied in the Seven Epitomes (Qilue), the first documented Chinese library catalog completed a few years before the Common Era. Based on a close examination of the partially extant text and structure of the catalog, other historical records and secondary sources, the authors identify two principal classification methods in the scheme being studied: dichotomy and ranking. It is theorized that the compiler of the catalog, Liu Xin, used ru classicism, or Confucianism, as the principle for guiding the construction of three sets of ranked dichotomies that manifested into the six main classes in the set sequence. As a result, he successfully achieved the chief goal he intended for the catalog—to proclaim classicism as the intellectual authority. This design made the catalog, and its numerous successors in imperial China for two thousand years, an effective aid for intellectual, political, and social control.",38,1,25,42,History of China; Classicism; Sociology; Library science; Ranking; Knowledge organization; Social control; Genealogy; Dichotomy; Library catalog; Politics,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-25 http://cat.inist.fr/?aModele=afficheN&cpsidt=24295235,http://dx.doi.org/10.5771/0943-7444-2011-1-25,,10.5771/0943-7444-2011-1-25,2464766177,,0,,10
185-813-172-160-455,Implementation of a UDC-based multilingual thesaurus in a library catalogue: the case of BiblioPhil,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Victoria Frâncu; Cosmin-Nicolae Sabo,,37,3,209,215,World Wide Web; Information retrieval; Computer science; Library catalog,,,,,http://arizona.openrepository.com/arizona/handle/10150/199889,http://dx.doi.org/10.5771/0943-7444-2010-3-209,,10.5771/0943-7444-2010-3-209,201725547,,0,012-752-042-134-785; 044-591-516-422-663; 114-928-494-695-908,2
186-013-214-958-459,,,2011,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1,,10.5771/0943-7444-2011-1,,,0,,0
188-384-455-504-699,Treatment of Georeferencing in Knowledge Organization Systems: North American Contributions to Integrated Georeferencing,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Olha Buchel; Linda L. Hill,,37,1,72,78,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-72,,10.5771/0943-7444-2010-1-72,,,0,,3
189-574-594-441-564,Titelei/Inhaltsverzeichnis,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,2,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2-i,,10.5771/0943-7444-2010-2-i,,,0,,0
190-841-730-569-124,"Special issue on facet analysis. Axiomathes, vol. 18, no. 2. Guest editor, Claudio Gnoli. Springer Netherlands, 2008. 144 p. ISSN 1122-1151 (Print); 1572-8390 (Online)",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,62,63,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-62,,10.5771/0943-7444-2009-1-62,,,0,,0
194-834-074-606-205,,,2012,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,5,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5,,10.5771/0943-7444-2012-5,,,0,,0
196-491-514-463-238,Shifting Intension in Knowledge Organization: An Editorial,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Richard P. Smiraglia,,39,6,405,408,Sociology; Knowledge organization; Knowledge management; Intension,,,,,http://dx.doi.org/10.5771/0943-7444-2012-6-405,http://dx.doi.org/10.5771/0943-7444-2012-6-405,,10.5771/0943-7444-2012-6-405,2811061840,,0,,0
199-561-361-237-343,Editorial Correction,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,4,264,264,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-4-264,,10.5771/0943-7444-2009-4-264,,,0,,0
